"plot_id","monad","sample","title","caption","surv_habitat"
133998,"TQ5319",1133138,"Wildflower survey","NPMS Management","Scrub clearance / tree felling"
144593,"SU9899",1133140,"Inventory survey","NPMS Grazing","Low"
144593,"SU9899",1133140,"Inventory survey","NPMS Habitat","Hedgerows of native species"
144593,"SU9899",1133140,"Inventory survey","NPMS Management","Grazing - livestock"
144593,"SU9899",1133140,"Inventory survey","NPMS Management","Cutting / mowing"
133998,"TQ5319",1133153,"Wildflower survey","NPMS Grazing","Moderate"
133998,"TQ5319",1133153,"Wildflower survey","NPMS Management","Grazing - livestock"
133998,"TQ5319",1133153,"Wildflower survey","NPMS Management","Cutting / mowing"
133998,"TQ5319",1133153,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
133998,"TQ5319",1133156,"Wildflower survey","NPMS Management","Scrub clearance / tree felling"
133998,"TQ5319",1133156,"Wildflower survey","NPMS Management","Ditch-clearance"
133998,"TQ5319",1133156,"Wildflower survey","NPMS Grazing","Low"
133998,"TQ5319",1133156,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
133998,"TQ5319",1133156,"Wildflower survey","NPMS Management","Path, track or road works"
144593,"SU9899",1133157,"Inventory survey","NPMS Management","Grazing - livestock"
144593,"SU9899",1133157,"Inventory survey","NPMS Grazing","Low"
144593,"SU9899",1133157,"Inventory survey","NPMS Management","Cutting / mowing"
144593,"SU9899",1133157,"Inventory survey","NPMS Habitat","Hedgerows of native species"
136431,"SH8466",1133402,"Indicator survey","NPMS Grazing","Low"
136431,"SH8466",1133402,"Indicator survey","NPMS Habitat","Hedgerows of native species"
136433,"SH8466",1133407,"Indicator survey","NPMS Management","Grazing - livestock"
136433,"SH8466",1133407,"Indicator survey","NPMS Habitat","Neutral pastures and meadows"
136433,"SH8466",1133407,"Indicator survey","NPMS Grazing","Moderate"
136433,"SH8466",1133407,"Indicator survey","NPMS Management","Cutting / mowing"
144598,"SH8466",1133413,"Indicator survey","NPMS Grazing","Low"
144598,"SH8466",1133413,"Indicator survey","NPMS Habitat","Hedgerows of native species"
144598,"SH8466",1133417,"Indicator survey","NPMS Grazing","Low"
144598,"SH8466",1133417,"Indicator survey","NPMS Habitat","Hedgerows of native species"
136435,"SH6360",1133426,"Indicator survey","NPMS Habitat","Acid fens, mires and springs"
136435,"SH6360",1133426,"Indicator survey","NPMS Grazing","Moderate"
136435,"SH6360",1133426,"Indicator survey","NPMS Management","Grazing - livestock"
136436,"SH6360",1133428,"Indicator survey","NPMS Management","Grazing - livestock"
136436,"SH6360",1133428,"Indicator survey","NPMS Grazing","Low"
136436,"SH6360",1133428,"Indicator survey","NPMS Habitat","Montane rocks and scree"
136438,"SH6360",1133432,"Wildflower survey","NPMS Grazing","Moderate"
136438,"SH6360",1133432,"Wildflower survey","NPMS Habitat","Montane dry heathland"
136438,"SH6360",1133432,"Wildflower survey","NPMS Management","Grazing - livestock"
136699,"SK2676",1133669,"Wildflower survey","NPMS Habitat","Wet heath"
136699,"SK2676",1133669,"Wildflower survey","NPMS Grazing","Low"
136699,"SK2676",1133669,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
136700,"SK2676",1133680,"Wildflower survey","NPMS Habitat","Blanket bog"
136700,"SK2676",1133680,"Wildflower survey","NPMS Grazing","Low"
136700,"SK2676",1133680,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
136701,"SK2676",1133692,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
136701,"SK2676",1133692,"Wildflower survey","NPMS Habitat","Blanket bog"
136701,"SK2676",1133692,"Wildflower survey","NPMS Grazing","Low"
136702,"SK2676",1133696,"Wildflower survey","NPMS Grazing","Low"
136702,"SK2676",1133696,"Wildflower survey","NPMS Habitat","Wet heath"
136702,"SK2676",1133696,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
136704,"SK2676",1133701,"Wildflower survey","NPMS Habitat","Nutrient-poor lakes and ponds"
136705,"SK2676",1133711,"Wildflower survey","NPMS Habitat","Dry heathland"
136705,"SK2676",1133711,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
136705,"SK2676",1133711,"Wildflower survey","NPMS Grazing","Moderate"
136706,"SK2676",1133718,"Wildflower survey","NPMS Grazing","Moderate"
136706,"SK2676",1133718,"Wildflower survey","NPMS Habitat","Bog and wet heath"
136706,"SK2676",1133718,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
144611,"SS6221",1134003,"Wildflower survey","NPMS Grazing","Moderate"
144611,"SS6221",1134003,"Wildflower survey","NPMS Management","Grazing - livestock"
144611,"SS6221",1134003,"Wildflower survey","NPMS Habitat","Dry acid grassland"
144612,"SS6221",1134020,"Wildflower survey","NPMS Habitat","Rivers and streams"
144612,"SS6221",1134020,"Wildflower survey","NPMS Management","Grazing - livestock"
144612,"SS6221",1134020,"Wildflower survey","NPMS Grazing","Low"
134773,"SU4864",1134639,"Indicator survey","NPMS Management","Scrub clearance / tree felling"
134773,"SU4864",1134639,"Indicator survey","NPMS Habitat","Dry heathland"
134773,"SU4864",1134639,"Indicator survey","NPMS Management","Grazing - livestock"
134773,"SU4864",1134639,"Indicator survey","NPMS Grazing","Low"
134772,"SU4864",1134641,"Indicator survey","NPMS Grazing","Low"
134772,"SU4864",1134641,"Indicator survey","NPMS Habitat","Dry heathland"
134772,"SU4864",1134641,"Indicator survey","NPMS Management","Grazing - livestock"
134771,"SU4864",1134644,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
134771,"SU4864",1134644,"Indicator survey","NPMS Management","Grazing - livestock"
134771,"SU4864",1134644,"Indicator survey","NPMS Grazing","Low"
134770,"SU4864",1134645,"Indicator survey","NPMS Grazing","Moderate"
134770,"SU4864",1134645,"Indicator survey","NPMS Habitat","Dry heathland"
134770,"SU4864",1134645,"Indicator survey","NPMS Management","Grazing - livestock"
134769,"SU4864",1134646,"Indicator survey","NPMS Grazing","High"
134769,"SU4864",1134646,"Indicator survey","NPMS Habitat","Dry acid grassland"
134769,"SU4864",1134646,"Indicator survey","NPMS Management","Grazing - livestock"
144521,"ND2558",1134720,"Inventory survey","NPMS Management","Grazing - livestock"
144521,"ND2558",1134720,"Inventory survey","NPMS Habitat","Neutral damp grassland"
144521,"ND2558",1134720,"Inventory survey","NPMS Grazing","Moderate"
144618,"TL2808",1134764,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
144618,"TL2808",1134764,"Wildflower survey","NPMS Management","Cutting / mowing"
144394,"TQ5554",1135218,"Inventory survey","NPMS Grazing","High"
144394,"TQ5554",1135218,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144394,"TQ5554",1135218,"Inventory survey","NPMS Habitat","Lowland grassland"
144394,"TQ5554",1135218,"Inventory survey","NPMS Management","Grazing - livestock"
144394,"TQ5554",1135227,"Inventory survey","NPMS Management","Hedge-laying"
144394,"TQ5554",1135227,"Inventory survey","NPMS Management","Grazing - livestock"
144394,"TQ5554",1135227,"Inventory survey","NPMS Grazing","High"
144394,"TQ5554",1135227,"Inventory survey","NPMS Habitat","Lowland grassland"
144394,"TQ5554",1135227,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144392,"TQ5554",1135258,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144392,"TQ5554",1135258,"Inventory survey","NPMS Grazing","High"
144392,"TQ5554",1135258,"Inventory survey","NPMS Habitat","Hedgerows of native species"
144392,"TQ5554",1135258,"Inventory survey","NPMS Management","Cutting / mowing"
144392,"TQ5554",1135258,"Inventory survey","NPMS Management","Grazing - livestock"
144392,"TQ5554",1135263,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144392,"TQ5554",1135263,"Inventory survey","NPMS Management","Grazing - livestock"
144392,"TQ5554",1135263,"Inventory survey","NPMS Habitat","Hedgerows of native species"
144392,"TQ5554",1135263,"Inventory survey","NPMS Management","Cutting / mowing"
144392,"TQ5554",1135263,"Inventory survey","NPMS Grazing","High"
144470,"SP2776",1135924,"Wildflower survey","NPMS Habitat","Arable margins"
144470,"SP2776",1135924,"Wildflower survey","NPMS Management","Cutting / mowing"
144470,"SP2776",1135924,"Wildflower survey","NPMS Management","Arable cropping"
144470,"SP2776",1135924,"Wildflower survey","NPMS Grazing","Low"
144618,"TL2808",1136014,"Wildflower survey","NPMS Management","Cutting / mowing"
144618,"TL2808",1136014,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
43828,"WV5755",1136061,"Inventory survey","NPMS Management","Cutting / mowing"
43828,"WV5755",1136061,"Inventory survey","NPMS Habitat","Arable field margins"
43828,"WV5755",1136061,"Inventory survey","NPMS Management","Fertilised to improve soil fertility"
43828,"WV5755",1136061,"Inventory survey","NPMS Management","Arable cropping"
144471,"SP2776",1136117,"Wildflower survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
43828,"WV5755",1136135,"Inventory survey","NPMS Management","Arable cropping"
43828,"WV5755",1136135,"Inventory survey","NPMS Habitat","Arable field margins"
43828,"WV5755",1136135,"Inventory survey","NPMS Management","Herbicides to control weeds"
43828,"WV5755",1136135,"Inventory survey","NPMS Management","Fertilised to improve soil fertility"
144619,"TL2808",1136188,"Wildflower survey","NPMS Habitat","Wet woodland"
43826,"WV5755",1136205,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
43826,"WV5755",1136205,"Inventory survey","NPMS Management","Other"
144620,"TL2808",1136229,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
144620,"TL2808",1136229,"Wildflower survey","NPMS Management","Cutting / mowing"
43824,"WV5755",1136231,"Inventory survey","NPMS Habitat","Not in scheme"
43824,"WV5755",1136231,"Inventory survey","NPMS Management","Other"
144620,"TL2808",1136232,"Wildflower survey","NPMS Management","Cutting / mowing"
144620,"TL2808",1136232,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
43823,"WV5755",1136250,"Inventory survey","NPMS Management","Cutting / mowing"
43823,"WV5755",1136250,"Inventory survey","NPMS Habitat","Dry acid grassland"
144621,"TL2808",1136351,"Wildflower survey","NPMS Management","Grazing - livestock"
144621,"TL2808",1136351,"Wildflower survey","NPMS Habitat","Lowland grassland"
144621,"TL2808",1136351,"Wildflower survey","NPMS Grazing","Low"
144621,"TL2808",1136398,"Wildflower survey","NPMS Grazing","Low"
144621,"TL2808",1136398,"Wildflower survey","NPMS Management","Grazing - livestock"
144621,"TL2808",1136398,"Wildflower survey","NPMS Habitat","Lowland grassland"
144619,"TL2808",1136412,"Wildflower survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
144619,"TL2808",1136414,"Wildflower survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
144631,"SU4602",1137195,"Indicator survey","NPMS Habitat","Dry heathland"
144631,"SU4602",1137195,"Indicator survey","NPMS Grazing","Moderate"
144631,"SU4602",1137195,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
144631,"SU4602",1137195,"Indicator survey","NPMS Management","Grazing - livestock"
144632,"SU4602",1137778,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
144642,"SY2989",1138981,"Inventory survey","NPMS Grazing","Low"
144642,"SY2989",1138981,"Inventory survey","NPMS Management","Other"
144642,"SY2989",1138981,"Inventory survey","NPMS Habitat","Coastal vegetated shingle"
144642,"SY2989",1139005,"Inventory survey","NPMS Habitat","Coastal vegetated shingle"
144642,"SY2989",1139005,"Inventory survey","NPMS Grazing","Low"
144642,"SY2989",1139005,"Inventory survey","NPMS Management","Other"
144643,"SY2989",1139008,"Inventory survey","NPMS Grazing","Low"
144643,"SY2989",1139008,"Inventory survey","NPMS Habitat","Maritime cliffs and slopes"
144643,"SY2989",1139008,"Inventory survey","NPMS Management","Other"
144643,"SY2989",1139054,"Inventory survey","NPMS Habitat","Maritime cliffs and slopes"
144643,"SY2989",1139054,"Inventory survey","NPMS Grazing","Low"
144643,"SY2989",1139054,"Inventory survey","NPMS Management","Other"
144641,"SJ5484",1139086,"Indicator survey","NPMS Habitat","Lowland grassland"
144641,"SJ5484",1139086,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
144641,"SJ5484",1139086,"Indicator survey","NPMS Grazing","Low"
144586,"TQ9132",1139161,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
144586,"TQ9132",1139161,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144586,"TQ9132",1139161,"Inventory survey","NPMS Grazing","Low"
144586,"TQ9132",1139261,"Inventory survey","NPMS Grazing","Low"
144586,"TQ9132",1139261,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
144586,"TQ9132",1139261,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144652,"SJ5484",1139314,"Indicator survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
144652,"SJ5484",1139314,"Indicator survey","NPMS Grazing","Low"
144652,"SJ5484",1139314,"Indicator survey","NPMS Management","Path, track or road works"
144652,"SJ5484",1139314,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
144652,"SJ5484",1139314,"Indicator survey","NPMS Management","Herbicides to control weeds"
144648,"TQ9132",1139390,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144648,"TQ9132",1139390,"Inventory survey","NPMS Grazing","Low"
144648,"TQ9132",1139390,"Inventory survey","NPMS Management","Fenced to exclude grazing"
144648,"TQ9132",1139390,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
144648,"TQ9132",1139390,"Inventory survey","NPMS Management","Coppicing"
144648,"TQ9132",1139404,"Inventory survey","NPMS Grazing","Low"
144648,"TQ9132",1139404,"Inventory survey","NPMS Management","Fenced to exclude grazing"
144648,"TQ9132",1139404,"Inventory survey","NPMS Management","Coppicing"
144648,"TQ9132",1139404,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144648,"TQ9132",1139404,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
144649,"TQ9132",1139888,"Inventory survey","NPMS Management","Arable cropping"
144649,"TQ9132",1139888,"Inventory survey","NPMS Management","Herbicides to control weeds"
144649,"TQ9132",1139888,"Inventory survey","NPMS Habitat","Arable field margins"
144649,"TQ9132",1139888,"Inventory survey","NPMS Management","Fertilised to improve soil fertility"
144649,"TQ9132",1139942,"Inventory survey","NPMS Habitat","Arable field margins"
144649,"TQ9132",1139942,"Inventory survey","NPMS Management","Arable cropping"
144649,"TQ9132",1139942,"Inventory survey","NPMS Management","Herbicides to control weeds"
144649,"TQ9132",1139942,"Inventory survey","NPMS Management","Fertilised to improve soil fertility"
144410,"TQ4528",1139973,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
144410,"TQ4528",1139973,"Indicator survey","NPMS Grazing","Low"
144410,"TQ4528",1139973,"Indicator survey","NPMS Management","Grazing - livestock"
144410,"TQ4528",1139973,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
144410,"TQ4528",1140024,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
144410,"TQ4528",1140024,"Indicator survey","NPMS Management","Grazing - livestock"
144410,"TQ4528",1140024,"Indicator survey","NPMS Grazing","Low"
144410,"TQ4528",1140024,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
144650,"TQ9132",1140027,"Inventory survey","NPMS Habitat","Rivers and streams"
144650,"TQ9132",1140027,"Inventory survey","NPMS Management","Ditch-clearance"
144650,"TQ9132",1140027,"Inventory survey","NPMS Management","Water regime regulation"
144650,"TQ9132",1140030,"Inventory survey","NPMS Habitat","Rivers and streams"
144650,"TQ9132",1140030,"Inventory survey","NPMS Management","Ditch-clearance"
144650,"TQ9132",1140030,"Inventory survey","NPMS Management","Water regime regulation"
144411,"TQ4528",1140032,"Indicator survey","NPMS Management","Grazing - livestock"
144411,"TQ4528",1140032,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
144411,"TQ4528",1140032,"Indicator survey","NPMS Habitat","Dry heathland"
144411,"TQ4528",1140032,"Indicator survey","NPMS Grazing","Low"
144411,"TQ4528",1140058,"Indicator survey","NPMS Habitat","Dry heathland"
144411,"TQ4528",1140058,"Indicator survey","NPMS Grazing","Low"
144411,"TQ4528",1140058,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
144411,"TQ4528",1140058,"Indicator survey","NPMS Management","Grazing - livestock"
144651,"TQ9132",1140153,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144651,"TQ9132",1140153,"Inventory survey","NPMS Grazing","Low"
144651,"TQ9132",1140153,"Inventory survey","NPMS Habitat","Hedgerows of native species"
